index:0 	label:0.0 	priority:-277.76718307285756
index:2890 	label:0.0 	priority:-45.34994703696433
index:2891 	label:0.0 	priority:-375.48336462164775
index:2892 	label:0.0 	priority:-912.776331736271
index:2893 	label:0.0 	priority:-1191.6637474308845
index:2894 	label:0.0 	priority:-1366.8075340323844
index:2895 	label:0.0 	priority:-57.44032200795535
index:2896 	label:0.0 	priority:-1052.595450087033
index:2897 	label:0.0 	priority:-122.68471015259388
index:2898 	label:0.0 	priority:-57.44032200795535
index:2899 	label:0.0 	priority:-1525.091416076789
index:2900 	label:0.0 	priority:-1114.7213546629541
index:2901 	label:0.0 	priority:-497.5202246146469
index:2902 	label:0.0 	priority:-489.78016460873346
index:2903 	label:0.0 	priority:-512.9698387276774
index:2904 	label:0.0 	priority:-213.31361923819304
index:2905 	label:0.0 	priority:-1303.5092347134312
index:2906 	label:0.0 	priority:-51.95776574341256
index:2907 	label:0.0 	priority:-376.0313287740022
index:2908 	label:0.0 	priority:-239.29250210989932
index:2909 	label:0.0 	priority:-1331.032248481046
index:2910 	label:0.0 	priority:-51.95776574341256
index:2911 	label:0.0 	priority:-57.4677673942023
index:2912 	label:0.0 	priority:-376.99098260511386
index:2913 	label:0.0 	priority:-239.29250210989932
index:2914 	label:0.0 	priority:-414.7181353158826
index:2915 	label:0.0 	priority:-467.619891690713
index:2916 	label:0.0 	priority:-375.47897534107426
index:2917 	label:0.0 	priority:-135.37697062307421
index:2918 	label:0.0 	priority:-297.54232672595543
index:2919 	label:0.0 	priority:-1460.7725169860491
index:2920 	label:0.0 	priority:-982.8468010414753
index:2921 	label:0.0 	priority:-103.91553148682512
index:2922 	label:0.0 	priority:-623.4931889209507
index:2923 	label:0.0 	priority:-1359.60969831331
index:2924 	label:0.0 	priority:-213.31361923819304
index:2925 	label:0.0 	priority:-697.0790894527062
index:2926 	label:0.0 	priority:-710.2828391856772
index:2927 	label:0.0 	priority:-1270.360139281168
index:2928 	label:0.0 	priority:-387.31263425517824
index:2929 	label:0.0 	priority:-317.22915072501814
index:2930 	label:0.0 	priority:-389.6832430755942
index:2931 	label:0.0 	priority:-1261.9906149797018
index:2932 	label:0.0 	priority:-652.8015381851095
index:2933 	label:0.0 	priority:-77.93664861511884
index:2934 	label:0.0 	priority:-369.1869164684307
index:2935 	label:0.0 	priority:-1421.6781328830518
index:2936 	label:0.0 	priority:-998.6663492568622
index:2937 	label:0.0 	priority:-57.440322010326305
index:2938 	label:0.0 	priority:-593.6956960955587
index:2939 	label:0.0 	priority:-798.644819243056
index:2940 	label:0.0 	priority:-421.14468221184325
index:2941 	label:0.0 	priority:-553.57158926625
index:2942 	label:0.0 	priority:-1038.2869486801012
index:2943 	label:0.0 	priority:-129.8944143585314
index:2944 	label:0.0 	priority:-914.7434567742627
index:2945 	label:0.0 	priority:-976.9737752194638
index:2946 	label:0.0 	priority:-291.25026785331187
index:2947 	label:0.0 	priority:-379.45946917021956
index:2948 	label:0.0 	priority:-455.08114403778865
index:2949 	label:0.0 	priority:-1002.5275129101005
index:2950 	label:0.0 	priority:-1544.2951066754372
index:2951 	label:0.0 	priority:-1147.8980732537348
index:2952 	label:0.0 	priority:-1086.4181450357462
index:2953 	label:0.0 	priority:-233.8099458453565
index:2954 	label:0.0 	priority:-214.32637316995852
index:2955 	label:0.0 	priority:-545.5751853955264
index:2956 	label:0.0 	priority:-51.95776574341256
index:2957 	label:0.0 	priority:-83.41920487966163
index:2958 	label:0.0 	priority:-51.95776574341256
index:2959 	label:0.0 	priority:-299.54268129215325
index:2960 	label:0.0 	priority:-161.3558534947805
index:2961 	label:0.0 	priority:-781.7399548438932
index:2962 	label:0.0 	priority:-1400.5223378037954
index:2963 	label:0.0 	priority:-181.85218010194396
index:2964 	label:0.0 	priority:-285.7677115887691
index:2965 	label:0.0 	priority:-233.8099458453565
index:2966 	label:0.0 	priority:-755.3289140687623
index:2967 	label:0.0 	priority:-51.95776574341256
index:2968 	label:0.0 	priority:-651.1404073840876
index:2969 	label:0.0 	priority:-421.14468221184325
index:2970 	label:0.0 	priority:-461.01207298426476
index:2971 	label:0.0 	priority:-914.8224199440855
index:2972 	label:0.0 	priority:-363.7043602038879
index:2973 	label:0.0 	priority:-291.25026785331187
index:2974 	label:0.0 	priority:-1324.9438656983389
index:2975 	label:0.0 	priority:-51.95776574341256
index:2976 	label:0.0 	priority:-1303.0279092577607
index:2977 	label:0.0 	priority:-461.01207298426476
index:2978 	label:0.0 	priority:-551.0390965703747
index:2979 	label:0.0 	priority:-1023.562089777379
index:2980 	label:0.0 	priority:-285.7677115887691
index:2981 	label:0.0 	priority:-441.90146709337546
index:2982 	label:0.0 	priority:-628.9757451854936
index:2983 	label:0.0 	priority:-753.466566449305
index:2984 	label:0.0 	priority:-311.74659446047536
index:2985 	label:0.0 	priority:-385.33249499223075
index:2986 	label:0.0 	priority:-207.83106310525793
index:2987 	label:0.0 	priority:-613.3825200946213
index:2988 	label:0.0 	priority:-1350.9019093287266
index:2989 	label:0.0 	priority:-1511.276770410578
index:2990 	label:0.0 	priority:-784.7999434674555
index:2991 	label:0.0 	priority:-109.39808775136791
index:2992 	label:0.0 	priority:-1306.904538049388
index:2993 	label:0.0 	priority:-1026.0115647226721
index:2994 	label:0.0 	priority:-1382.3142495166999
index:2995 	label:0.0 	priority:-1423.6309906338072
index:2996 	label:0.0 	priority:-363.7043602038879
index:2997 	label:0.0 	priority:-954.0582411923389
index:2998 	label:0.0 	priority:-1160.9585769688306
index:2999 	label:0.0 	priority:-1426.459829613417
index:3000 	label:0.0 	priority:-1361.320588487268
index:3001 	label:0.0 	priority:-310.5722330702943
index:3002 	label:0.0 	priority:-1389.2857863527759
index:3003 	label:0.0 	priority:-637.0122873095554
index:3004 	label:0.0 	priority:-668.843135957915
index:3005 	label:0.0 	priority:-57.44032200795535
index:3006 	label:0.0 	priority:-265.2713849816056
index:3007 	label:0.0 	priority:-480.90651409193896
index:3008 	label:0.0 	priority:-109.39808775136791
index:3009 	label:0.0 	priority:-628.9757451854936
index:3010 	label:0.0 	priority:-473.1024479552558
index:3011 	label:0.0 	priority:-1175.3417880994261
index:3012 	label:0.0 	priority:-400.41500926015095
index:3013 	label:0.0 	priority:-57.44032200795535
index:3014 	label:0.0 	priority:-1487.0883825599014
index:3015 	label:0.0 	priority:-1447.657015754758
index:3016 	label:0.0 	priority:-1568.9508705078215
index:3017 	label:0.0 	priority:-770.4410410103386
index:3018 	label:0.0 	priority:-252.6284036562693
index:3019 	label:0.0 	priority:-405.5514571209711
index:3020 	label:0.0 	priority:-57.44032200795535
index:3021 	label:0.0 	priority:-218.21672075448438
index:3022 	label:0.0 	priority:-239.29432911657491
index:3023 	label:0.0 	priority:-1310.191929639796
index:3024 	label:0.0 	priority:-855.4591515164282
index:3025 	label:0.0 	priority:-1356.3844655932694
index:3026 	label:0.0 	priority:-1367.579625982204
index:3027 	label:0.0 	priority:-57.44032200795535
index:3028 	label:0.0 	priority:-1161.8400250208451
index:3029 	label:0.0 	priority:-327.6148085058523
index:3030 	label:0.0 	priority:-207.83106297365023
index:3031 	label:0.0 	priority:-369.1869164684307
index:3032 	label:0.0 	priority:-57.44032200795535
index:3033 	label:0.0 	priority:-57.44032200795535
index:3034 	label:0.0 	priority:-696.2222704461687
index:3035 	label:0.0 	priority:-1221.007494970195
index:3036 	label:0.0 	priority:-635.3511565085333
index:3037 	label:0.0 	priority:-1357.8243472165268
index:3038 	label:0.0 	priority:-57.44032200795535
index:3039 	label:0.0 	priority:-793.6735939842499
index:3040 	label:0.0 	priority:-671.1002065809998
index:3041 	label:0.0 	priority:-992.6801053893814
index:3042 	label:0.0 	priority:-103.91553148682621
index:3043 	label:0.0 	priority:-103.91553148682621
index:3044 	label:0.0 	priority:-1297.1318004285404
index:3045 	label:0.0 	priority:-698.328367751988
index:3046 	label:0.0 	priority:-521.245993025556
index:3047 	label:0.0 	priority:-649.472071792657
index:3048 	label:0.0 	priority:-1180.118385267998
index:3049 	label:0.0 	priority:-658.3402097503106
index:3050 	label:0.0 	priority:-51.95776574341256
index:3051 	label:0.0 	priority:-1466.5964452333114
index:3052 	label:0.0 	priority:-1044.637871132794
index:3053 	label:0.0 	priority:-1367.4133832282048
index:3054 	label:0.0 	priority:-242.4841408669355
index:3055 	label:0.0 	priority:-545.5565403058318
index:3056 	label:0.0 	priority:-499.1602939967849
index:3057 	label:0.0 	priority:-905.442290556034
index:3058 	label:0.0 	priority:-1388.6597966181928
index:3059 	label:0.0 	priority:-628.9757451854936
index:3060 	label:0.0 	priority:-109.39808775136791
index:3061 	label:0.0 	priority:-187.33473636648677
index:3062 	label:0.0 	priority:-421.14468221184325
index:3063 	label:0.0 	priority:-1421.719043717345
index:3064 	label:0.0 	priority:-346.71063079518825
index:3065 	label:0.0 	priority:-1294.8688175747411
index:3066 	label:0.0 	priority:-941.4449438916813
index:3067 	label:0.0 	priority:-447.6759185164774
index:3068 	label:0.0 	priority:-1268.8629033652078
index:3069 	label:0.0 	priority:-1328.148259177061
index:3070 	label:0.0 	priority:-273.67733661777805
index:3071 	label:0.0 	priority:-668.2905296035698
index:3072 	label:0.0 	priority:-291.25026785331187
index:3073 	label:0.0 	priority:-557.8835088759461
index:3074 	label:0.0 	priority:-265.2713849816056
index:3075 	label:0.0 	priority:-611.4028139499596
index:3076 	label:0.0 	priority:-621.1558516526072
index:3077 	label:0.0 	priority:-428.0671200996434
index:3078 	label:0.0 	priority:-57.44032200795535
index:3079 	label:0.0 	priority:-51.95776574341256
index:3080 	label:0.0 	priority:-57.44032200795535
index:3081 	label:0.0 	priority:-57.44032200795535
index:3082 	label:0.0 	priority:-968.1411041409325
index:3083 	label:0.0 	priority:-980.0371240640451
index:3084 	label:0.0 	priority:-758.8701595440249
index:3085 	label:0.0 	priority:-57.44032200795535
index:3086 	label:0.0 	priority:-675.4509546643633
index:3087 	label:0.0 	priority:-1388.7387597880156
index:3088 	label:0.0 	priority:-1169.0497292267826
index:3089 	label:0.0 	priority:-1500.639617364278
index:3090 	label:0.0 	priority:-655.7137296151154
index:3091 	label:0.0 	priority:-649.2878243964037
index:3092 	label:0.0 	priority:-57.44032200795535
index:3093 	label:0.0 	priority:-149.53440722033366
index:3094 	label:0.0 	priority:-558.8124590082244
index:3095 	label:0.0 	priority:-115.77349907440772
index:3096 	label:0.0 	priority:-778.4224955197706
index:3097 	label:0.0 	priority:-1260.3826168130938
index:3098 	label:0.0 	priority:-1438.9396935653547
index:3099 	label:0.0 	priority:-57.44032200795535
index:3100 	label:0.0 	priority:-836.8068081591438
index:3101 	label:0.0 	priority:-649.472071792657
index:3102 	label:0.0 	priority:-939.8583627383924
index:3103 	label:0.0 	priority:-337.72547733218164
index:3104 	label:0.0 	priority:-57.44032200795535
index:3105 	label:0.0 	priority:-57.44032200795535
index:3106 	label:0.0 	priority:-953.3108466718295
index:3107 	label:0.0 	priority:-1064.220941687237
index:3108 	label:0.0 	priority:-1297.2282224535336
index:3109 	label:0.0 	priority:-389.6832430755942
index:3110 	label:0.0 	priority:-828.7202967296561
index:3111 	label:0.0 	priority:-654.9546280571998
index:3112 	label:0.0 	priority:-57.44032200795535
index:3113 	label:0.0 	priority:-401.4780735160308
index:3114 	label:0.0 	priority:-1363.5823013123438
index:3115 	label:0.0 	priority:-1681.1423276126243
index:3116 	label:0.0 	priority:-1000.4841715260645
index:3117 	label:0.0 	priority:-51.95776574341256
index:3118 	label:0.0 	priority:-647.101462972241
index:3119 	label:0.0 	priority:-239.29250210989932
index:3120 	label:0.0 	priority:-753.387603279482
index:3121 	label:0.0 	priority:-561.4247543512088
index:3122 	label:0.0 	priority:-548.0343785053632
index:3123 	label:0.0 	priority:-1570.6699030597824
index:3124 	label:0.0 	priority:-1532.8330526004934
index:3125 	label:0.0 	priority:-493.41452716616607
index:3126 	label:0.0 	priority:-259.7888287170628
index:3127 	label:0.0 	priority:-317.22915072501814
index:3128 	label:0.0 	priority:-587.4036372229151
index:3129 	label:0.0 	priority:-57.44032200795535
index:3130 	label:0.0 	priority:-39.86739077242154
index:3131 	label:0.0 	priority:-343.12820006975153
index:3132 	label:0.0 	priority:-53.041734511026775
index:3133 	label:0.0 	priority:-57.44032200795535
index:3134 	label:0.0 	priority:-369.1869164684307
index:3135 	label:0.0 	priority:-317.22915072501814
index:3136 	label:0.0 	priority:-564.3257189716006
index:3137 	label:0.0 	priority:-477.0282872880569
index:3138 	label:0.0 	priority:-435.0331901125585
index:3139 	label:0.0 	priority:-697.158052622529
index:3140 	label:0.0 	priority:-422.0780753375897
index:3141 	label:0.0 	priority:-887.03760615803
index:3142 	label:0.0 	priority:-409.0543072408522
index:3143 	label:0.0 	priority:-357.09654149743966
index:3144 	label:0.0 	priority:-71.3288299086706
index:3145 	label:0.0 	priority:-187.33473636648677
index:3146 	label:0.0 	priority:-57.44032200795535
index:3147 	label:0.0 	priority:-335.3548685117657
index:3148 	label:0.0 	priority:-1709.3947003243088
index:3149 	label:0.0 	priority:-285.7677115887691
index:3150 	label:0.0 	priority:-356.49465599795036
index:3151 	label:0.0 	priority:-1172.2749619468232
index:3152 	label:0.0 	priority:-1480.7963236872579
index:3153 	label:0.0 	priority:-1083.46925197901
index:3154 	label:0.0 	priority:-902.1556101730624
index:3155 	label:0.0 	priority:-1467.1669101144005
index:3156 	label:0.0 	priority:-51.95776574341256
index:3157 	label:0.0 	priority:-753.387603279482
index:3158 	label:0.0 	priority:-359.3536121205245
index:3159 	label:0.0 	priority:-57.44032200795535
index:3160 	label:0.0 	priority:-213.31361923819304
index:3161 	label:0.0 	priority:-1204.6248668609958
index:3162 	label:0.0 	priority:-447.1235650835495
index:3163 	label:0.0 	priority:-57.44032200795535
index:3164 	label:0.0 	priority:-545.5565403058318
index:3165 	label:0.0 	priority:-401.9039898316839
index:3166 	label:0.0 	priority:-1506.775206558964
index:3167 	label:0.0 	priority:-718.6913982183722
index:3168 	label:0.0 	priority:-591.2676172689636
index:3169 	label:0.0 	priority:-161.3558534947805
index:3170 	label:0.0 	priority:-749.5689933257963
index:3171 	label:0.0 	priority:-317.22915072501814
index:3172 	label:0.0 	priority:-473.1024479552558
index:3173 	label:0.0 	priority:-564.3749981167447
index:3174 	label:0.0 	priority:-57.44032200795535
index:3175 	label:0.0 	priority:-57.44032200795535
index:3176 	label:0.0 	priority:-51.95776574341256
index:3177 	label:0.0 	priority:-51.95776574341256
index:3178 	label:0.0 	priority:-1577.4344146079368
index:3179 	label:0.0 	priority:-57.44032200795535
index:3180 	label:0.0 	priority:-1345.3655003210192
index:3181 	label:0.0 	priority:-51.95776574341256
index:3182 	label:0.0 	priority:-70.95942039656005
index:3183 	label:0.0 	priority:-239.29250210989932
index:3184 	label:0.0 	priority:-1383.1728510730763
index:3185 	label:0.0 	priority:-403.57175097630943
index:3186 	label:0.0 	priority:-1506.775206558964
index:3187 	label:0.0 	priority:-129.8944143585314
index:3188 	label:0.0 	priority:-57.44032200795535
index:3189 	label:0.0 	priority:-51.95776574341256
index:3190 	label:0.0 	priority:-986.0229348132401
index:3191 	label:0.0 	priority:-1376.8807922004328
index:3192 	label:0.0 	priority:-196.31988982949332
index:3193 	label:0.0 	priority:-57.44032200795535
index:3194 	label:0.0 	priority:-31.461439136249073
index:3195 	label:0.0 	priority:-831.3242518946009
index:3196 	label:0.0 	priority:-1476.4455756038944
index:3197 	label:0.0 	priority:-122.65973411185988
index:3198 	label:0.0 	priority:-125.543666275168
index:3199 	label:0.0 	priority:-609.1046737901776
index:3200 	label:0.0 	priority:-1402.662598733439
index:3201 	label:0.0 	priority:-1336.780994044603
index:3202 	label:0.0 	priority:-963.6965044526636
index:3203 	label:0.0 	priority:-57.44032200795535
index:3204 	label:0.0 	priority:-671.1002065809998
index:3205 	label:0.0 	priority:-509.46698860779617
index:3206 	label:0.0 	priority:-51.95776574341256
index:3207 	label:0.0 	priority:-87.98145571705683
index:3208 	label:0.0 	priority:-135.37697062307421
index:3209 	label:0.0 	priority:-1572.5778480779773
index:3210 	label:0.0 	priority:-634.4092025017608
index:3211 	label:0.0 	priority:-639.6387674447508
